Entity,Code,Year,Deaths - Neoplasms - Sex: Both - Age: Under 5 (Rate),Deaths - Neoplasms - Sex: Both - Age: Age-standardized (Rate),Deaths - Neoplasms - Sex: Both - Age: All Ages (Rate),Deaths - Neoplasms - Sex: Both - Age: 70+ years (Rate),Deaths - Neoplasms - Sex: Both - Age: 5-14 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 50-69 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 15-49 years (Rate),Deaths - Prostate cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Breast cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Pancreatic cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Brain and nervous system cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Lip and oral cavity cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Colon and rectum cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Gallbladder and biliary tract cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Liver cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Larynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Ovarian cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Thyroid cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Uterine cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Bladder cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Cervical cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Kidney cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Stomach cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Nasopharynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Testicular cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Other pharynx cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Esophageal cancer - Sex: Both - Age: Age-standardized (Rate),Deaths - Non-melanoma skin cancer - Sex: Both - Age: Age-standardized (Rate),"Deaths - Tracheal, bronchus, and lung cancer - Sex: Both - Age: Age-standardized (Rate)"
Algeria,DZA,1998,5.703257992,69.10539373,39.56420681,536.9630315,7.832925153,162.3317638,17.02655352,3.906027011,5.548291083,2.123648451,1.733581527,0.843040333,6.107274642,4.283826074,1.832782254,1.729199605,0.870634665,0.535945126,0.373823816,2.015151623,2.653695862,0.534621523,6.131118601,1.563456047,0.080753285,0.681199318,1.031255737,0.342964952,9.181414615
Algeria,DZA,1999,5.612972936,69.29899416,40.24184004,538.5989297,7.821337619,162.7360157,17.20633829,3.905395758,5.602224095,2.190033821,1.756002926,0.843530029,6.156672433,4.288376541,1.877331546,1.704618055,0.884300159,0.546275876,0.376904166,1.988941488,2.635664084,0.543401475,6.07832673,1.588599702,0.080079252,0.695805111,1.034784815,0.346149365,9.074693991
Algeria,DZA,2000,5.50864898,69.42249784,40.88979511,536.9504212,7.806708906,163.7146902,17.25992382,3.898920107,5.648754446,2.248258718,1.772226986,0.843817449,6.184382227,4.284703277,1.911658709,1.683614481,0.897155457,0.552449232,0.378178543,1.967654854,2.606971103,0.551670643,6.013467693,1.60304426,0.078593541,0.708490769,1.03590926,0.353003767,9.026661908
Algeria,DZA,2001,5.402281842,69.60585782,41.59792525,536.7101408,7.632667931,163.2273798,17.26649456,3.904141014,5.777959879,2.315761531,1.791448292,0.843607719,6.236465267,4.273775481,1.937963866,1.666939235,0.922970449,0.563227096,0.380212351,1.978914312,2.590687258,0.56154735,5.929392671,1.607597148,0.076694698,0.709868547,1.035895833,0.360103534,8.941522503
Algeria,DZA,2002,5.276279199,70.01168935,42.49449531,538.0476669,7.44913223,163.5517963,17.372902,3.907472389,5.920594406,2.387661896,1.805356093,0.845062867,6.304086417,4.246994169,1.975335155,1.641310693,0.946556715,0.57524489,0.382721349,1.999248314,2.571333921,0.571265013,5.854118597,1.591617809,0.075283758,0.71390366,1.036386265,0.366723085,8.995545497
Algeria,DZA,2003,5.217272015,70.65391785,43.47778699,537.4694138,6.914852547,167.6930235,17.12886331,3.882717695,6.100329007,2.481789421,1.792791756,0.846148582,6.391291529,4.247048877,2.024604635,1.634940499,0.974849495,0.584777093,0.386380067,2.024602135,2.560912781,0.585666349,5.831479899,1.592514293,0.071670472,0.725866397,1.047201318,0.373023414,9.144088835
Algeria,DZA,2004,5.402606878,71.13946875,44.52886702,538.7157001,6.818399428,168.3638081,17.23031179,3.880786806,6.250935669,2.557570863,1.811811854,0.842148169,6.444180798,4.223499164,2.059698488,1.621524915,0.995339879,0.595039552,0.387383417,2.046752672,2.55286251,0.596688203,5.763349643,1.59131844,0.070285033,0.732515886,1.047497626,0.377599787,9.211659886
Algeria,DZA,2005,5.407598884,71.49215919,45.5188207,539.2620417,6.667400658,168.5591007,17.32982624,3.881552211,6.40693288,2.631532642,1.814147009,0.833585245,6.494785923,4.204850355,2.097106927,1.605078329,1.017594184,0.604194519,0.385321782,2.055603208,2.538058478,0.607438686,5.656045101,1.594483858,0.068450815,0.737028684,1.047425692,0.381333174,9.322357513
Algeria,DZA,2006,5.443516327,71.71208942,46.50485753,541.4347766,6.600304798,167.8993781,17.43754915,3.861494374,6.508624269,2.691598914,1.827883805,0.831352955,6.523428183,4.182345721,2.117233825,1.586256252,1.037164998,0.614040923,0.389971432,2.056776151,2.539761366,0.614652088,5.560228192,1.594703323,0.067104146,0.737955469,1.045393636,0.381600628,9.317312988
Algeria,DZA,2007,5.476652611,71.89291218,47.51004447,544.2956797,6.597426665,167.2894094,17.56171943,3.829851445,6.571459184,2.733899892,1.829251459,0.822556662,6.525844212,4.198415414,2.13737752,1.565826089,1.052452648,0.618474704,0.390268112,2.070329761,2.502388909,0.620352288,5.486202952,1.601080633,0.065623513,0.741061331,1.040412889,0.380134807,9.370855703
Algeria,DZA,2008,5.462617096,72.03865399,48.51798514,547.6309357,6.585566038,166.9076309,17.71508465,3.792327847,6.620963067,2.775130963,1.825490375,0.812758676,6.530821159,4.21150504,2.157370445,1.545190516,1.066759459,0.623894659,0.39109909,2.086195971,2.470499462,0.624388885,5.405787628,1.608890126,0.06420857,0.743201576,1.033101488,0.377796046,9.418439
Algeria,DZA,2009,5.339256267,72.30119092,49.64263199,552.5402852,6.559951538,166.8700992,17.9389874,3.74761878,6.683720709,2.815492834,1.816843388,0.802627249,6.556699234,4.22375515,2.181913714,1.527612253,1.081369012,0.63144577,0.392799136,2.105476739,2.446330038,0.626847187,5.341860506,1.620556625,0.063245127,0.745186036,1.02576919,0.374961278,9.492571449
Algeria,DZA,2010,5.221018563,71.74418826,50.26194663,551.8530619,6.653626054,164.0488399,18.15886913,3.633490892,6.620160847,2.827212739,1.811011295,0.789655502,6.489586757,4.23146832,2.186541631,1.5049926,1.088390983,0.635295026,0.392295279,2.085523205,2.410655987,0.628942663,5.305762595,1.622311826,0.061586981,0.74760321,1.024266351,0.36764963,9.377347981
Algeria,DZA,2011,4.981924629,70.60576493,50.49454577,544.7532007,6.533365404,161.4467517,18.19955268,3.588714907,6.527522067,2.830852758,1.801746687,0.776322733,6.39933545,4.091058073,2.166581713,1.472884266,1.079414986,0.624869019,0.385554397,2.028680816,2.346275643,0.634849029,5.186577062,1.564837875,0.05977487,0.733474435,1.025518148,0.364778858,9.248468838
Algeria,DZA,2012,4.67493852,69.57564204,50.75224925,539.3659768,6.342944642,159.1409005,18.17194709,3.565073958,6.426816344,2.836942341,1.784372753,0.765766979,6.323371596,3.986733889,2.162919485,1.442282121,1.07178984,0.61555265,0.378455289,1.988453243,2.278431625,0.639391053,5.063417354,1.520113606,0.05787973,0.721555008,1.023962707,0.362819713,9.12165082
Algeria,DZA,2013,4.468449477,68.71703153,51.14970201,537.2236863,6.424293586,156.1242892,18.24935422,3.533965069,6.356982816,2.842666837,1.783898563,0.75636796,6.25984563,3.896220539,2.164236177,1.412132553,1.067170777,0.608702014,0.373705292,1.954638562,2.223072177,0.645203515,4.952796665,1.48227364,0.056545395,0.709827201,1.022514369,0.360519134,8.978474325
Algeria,DZA,2014,4.270254506,68.09665685,51.69112401,534.7952975,6.350614247,155.0013748,18.32492034,3.535804187,6.312850267,2.854031817,1.78140258,0.749844037,6.221763962,3.822760959,2.16844896,1.387539257,1.066052551,0.60401403,0.369768666,1.935484335,2.172747292,0.651898784,4.852674086,1.452032437,0.055598104,0.699890481,1.023609293,0.360231706,8.870571913
Algeria,DZA,2015,4.078286463,67.5749774,52.28080046,532.1944843,6.100387499,155.2498588,18.33365742,3.558898987,6.277538244,2.871185686,1.769956994,0.745792942,6.195673227,3.754737095,2.173398148,1.367151871,1.064298119,0.598838264,0.3643977,1.924295156,2.114745582,0.658598297,4.754432712,1.426069965,0.054540689,0.691793214,1.02691769,0.361070637,8.802016425
Algeria,DZA,2016,3.894401427,66.83394337,52.79420452,528.6953428,5.796836175,155.5705553,18.26639908,3.571853719,6.235225315,2.876673011,1.749077299,0.741010598,6.155631597,3.68066036,2.162678171,1.344513388,1.061257702,0.589686776,0.355897522,1.90959428,2.044975662,0.660897098,4.636157412,1.398840713,0.052497529,0.682865515,1.023878463,0.360755228,8.714794281
Algeria,DZA,2017,3.630093479,66.31742328,53.51978215,527.2888608,5.545706409,155.6744745,18.34475799,3.584908654,6.199522212,2.877796997,1.734514292,0.739341279,6.127113632,3.63487184,2.144467467,1.329296565,1.060517328,0.58235384,0.350182517,1.900915745,1.999154419,0.657978477,4.561940776,1.380750991,0.051325047,0.677893318,1.015743363,0.361631669,8.660568718
American Samoa,ASM,1990,5.101622199,142.8834874,64.09256889,1206.923009,3.361884709,303.4080567,25.24966573,20.54559612,9.66413941,4.012534271,1.460453887,1.444699857,13.03094145,1.47307351,8.057076992,1.509155881,3.552248459,1.008937842,3.59832145,1.918854775,3.758787108,0.885147659,16.58042257,1.505189035,0.017812979,1.603642841,1.250728677,1.193425636,27.46751408
American Samoa,ASM,1991,5.069080449,142.2935946,64.07574057,1203.861835,3.29531113,301.440132,25.54318613,20.20281819,9.720922599,4.023311647,1.452137782,1.436582958,13.05367784,1.4561481,7.978521408,1.495765439,3.57404191,1.010888407,3.598133867,1.899581597,3.758182356,0.886340946,16.55310953,1.482379714,0.017474577,1.599661942,1.264015573,1.180126411,27.39025741
American Samoa,ASM,1992,5.036299039,141.133257,63.83841618,1189.41532,3.199674429,299.0183338,25.92522232,19.49806116,9.861680871,4.014695983,1.442378738,1.423260167,13.04957303,1.432999529,7.860920968,1.472169102,3.621339833,1.014111232,3.608829852,1.861775529,3.767887391,0.883023682,16.51116793,1.458769251,0.017027883,1.605229137,1.27467885,1.154658572,27.16586456
American Samoa,ASM,1993,5.037791049,139.1071526,63.34129688,1166.29523,3.114081592,295.8348392,26.20889928,18.43510369,10.02765568,3.991702739,1.430977548,1.410830716,12.97117535,1.4059648,7.728779492,1.435598418,3.68354724,1.016333466,3.616901284,1.812002294,3.76427394,0.877355329,16.29714695,1.421582616,0.016463678,1.60815566,1.274234707,1.115353646,26.78158787
American Samoa,ASM,1994,5.04904153,138.2229994,63.36162704,1156.697777,3.073512395,293.9747471,26.69439053,17.90352656,10.20238398,3.997267114,1.430214145,1.403439477,12.9728785,1.386228077,7.664847945,1.411637498,3.750834069,1.020407778,3.627288635,1.782903021,3.761389797,0.880257183,16.15062236,1.403186623,0.01599647,1.610345241,1.281244393,1.094097538,26.51875183
American Samoa,ASM,1995,5.067373347,137.9205871,63.63602758,1161.371961,3.019119927,291.6697547,27.23578232,17.919795,10.36713673,4.004777368,1.433148202,1.401418743,12.92460392,1.3725333,7.638484438,1.389231496,3.852217373,1.026830114,3.634732879,1.767816551,3.772286138,0.88891765,15.94622401,1.38154995,0.015534228,1.608981451,1.280223453,1.088294039,26.20561838
American Samoa,ASM,1996,5.087670137,137.084237,63.85944438,1155.095928,2.870460176,288.5543082,27.90086769,17.51380523,10.5316596,4.008984422,1.433392339,1.391797553,12.87416582,1.35250174,7.605584417,1.362348556,3.944026589,1.035061402,3.632875564,1.733578623,3.784221277,0.89123975,15.75611583,1.345057753,0.014934703,1.610334996,1.281992609,1.070276432,25.89799828
American Samoa,ASM,1997,5.094258646,136.0757202,64.08067388,1146.904838,2.841229107,286.411394,28.40804426,17.10830808,10.61677597,4.02776032,1.436375343,1.417584988,12.74313973,1.340064557,7.567376319,1.347498706,4.093381169,1.056409809,3.638202243,1.692448228,3.826545138,0.900288043,15.44751099,1.296864438,0.014142416,1.622575772,1.292538608,1.039868585,25.47498
American Samoa,ASM,1998,5.179979695,136.660636,65.12471975,1150.833508,2.903137245,287.9350723,29.18875843,16.62694581,10.97756709,3.923246571,1.411450385,1.241823834,13.42720297,1.283416854,7.687748826,1.274732062,3.792546314,1.017134657,3.546617886,1.644915047,3.620539708,0.898033424,16.33410665,1.331652586,0.014418781,1.576885392,1.252396304,1.140548503,25.74176944
American Samoa,ASM,1999,5.062274311,133.9495563,64.84411315,1121.669497,2.947302163,284.9629501,29.31968457,15.21360717,11.40489449,4.025034814,1.419651991,1.158532486,13.32577457,1.282969932,7.719872269,1.147567401,3.500439115,0.934110935,3.33880332,1.626324629,3.567639659,0.859149102,15.88394936,1.330666586,0.016503036,1.480508445,1.227900167,1.04132586,25.93780259
American Samoa,ASM,2000,4.946662325,134.1699816,65.83070215,1120.24912,2.903032837,287.4901333,30.12908733,15.30069139,11.66765431,4.335911521,1.469665164,1.170445404,13.09407993,1.318942107,8.247158793,1.151788287,4.134631024,0.961667881,3.62986915,1.729742191,3.36412592,0.868757174,15.04631873,1.388065818,0.017246699,1.514425665,1.285181489,1.057973903,25.07411938
American Samoa,ASM,2001,4.960480155,134.6306995,67.10068709,1123.749495,2.919534783,287.9849047,30.74186281,15.53665592,11.70930913,4.452643095,1.561133923,1.237291673,12.55049564,1.286623935,8.414690807,1.22999592,4.628655669,1.114524178,4.030525168,1.740317986,3.446407736,0.895475652,14.52449846,1.465474757,0.018910254,1.540226769,1.277836035,1.154508345,24.36757728
American Samoa,ASM,2002,5.014116326,135.425317,68.58666934,1132.04739,2.974471646,288.3810787,31.32650496,15.51380059,11.56787787,4.534078853,1.622418648,1.334720212,12.28696237,1.226930815,9.039163812,1.132343044,4.798592513,1.168261522,4.3328334,1.783193178,3.365539597,0.944872114,13.96211488,1.496221587,0.022977673,1.618128438,1.318664071,1.169317357,24.52659498
American Samoa,ASM,2003,5.007548468,138.0423996,71.11521359,1152.261833,2.956116516,293.2367845,32.44489492,15.90432114,11.68889204,4.750779879,1.649941017,1.42914874,12.37374023,1.220960381,9.430225313,1.17092093,4.904725345,1.208123602,4.529402378,1.849131803,3.401137291,0.947535531,13.79045393,1.496825634,0.023690899,1.71156787,1.391278331,1.27779767,25.01302146
American Samoa,ASM,2004,5.035145889,141.1708738,74.01286963,1175.359043,2.981727833,298.603538,33.82808612,16.45821625,11.77193117,4.89873405,1.678015466,1.520966377,12.56813929,1.209769112,9.953265361,1.206470093,5.142501078,1.220072914,4.70820048,1.994490125,3.409543929,0.966802337,13.49204989,1.461315512,0.024370824,1.788285976,1.455211626,1.312829412,25.61230936
American Samoa,ASM,2005,5.035822599,144.2332831,76.86943118,1199.162235,3.129050116,301.7365943,35.34425627,17.41290832,11.85571572,4.989828071,1.690467505,1.583854977,12.73899846,1.200665351,10.2688385,1.239666614,5.290010141,1.202484516,4.850524565,2.130097637,3.40835325,0.949114913,13.45613646,1.481333872,0.023514793,1.868150121,1.475155212,1.394293016,25.66648248
American Samoa,ASM,2006,5.064055536,146.7331879,79.75306399,1216.622897,3.259727904,305.1741154,36.64103153,17.87709369,12.01741223,5.040887926,1.6915266,1.609181827,12.80637944,1.18256425,10.49086246,1.2363733,5.469100135,1.227254232,5.14275085,2.208015312,3.424163162,0.937183301,13.56086063,1.433801879,0.02670149,1.915044779,1.530929862,1.419419869,25.77915907
American Samoa,ASM,2007,5.01986823,147.7457199,81.84445151,1223.449429,3.117667081,305.2805157,37.26360985,17.82189607,12.28019442,5.048798252,1.693990086,1.598776134,12.79677738,1.198129328,10.51581977,1.256204582,5.576667654,1.184933067,5.287309275,2.243075427,3.436920149,0.915131651,13.66807426,1.466421638,0.027903731,1.931931381,1.574871256,1.468533315,25.81236897
American Samoa,ASM,2008,4.992713449,148.1190511,83.82764332,1221.395547,3.113494477,304.6390168,37.92072295,17.7710243,12.50105633,5.052028323,1.69965363,1.628698097,12.68667901,1.192756613,10.55553112,1.242604378,5.728568789,1.12914567,5.301128872,2.282890174,3.457131069,0.895943525,13.63408305,1.496303281,0.029585186,1.97073149,1.570064764,1.4217532,25.55195352
American Samoa,ASM,2009,5.011973848,149.5382436,86.51010304,1225.982394,3.183921764,307.1469996,38.78502951,17.86336017,12.81643308,5.138657376,1.735262666,1.655471602,12.84009244,1.180974505,10.65473926,1.228773114,5.800326357,1.078510888,5.419586263,2.34829971,3.490701303,0.904999514,13.41646336,1.543352105,0.031432741,1.997850035,1.557515642,1.394851767,25.73344396
American Samoa,ASM,2010,4.978428228,149.9837166,88.4602391,1229.016278,3.12193858,306.7909789,39.09310741,17.92749958,13.23708402,5.174717934,1.758587669,1.691567026,12.7896973,1.175631543,10.51222537,1.202773921,5.91797977,0.981858853,5.366912672,2.349256967,3.533482881,0.896808628,13.25680782,1.560376187,0.033078065,2.013738855,1.52828274,1.41022527,25.8484396
American Samoa,ASM,2011,4.941174765,151.3617617,91.48441181,1232.585219,3.108704892,309.9548884,39.97646781,18.03629242,13.47449062,5.269051665,1.792299158,1.728564125,12.95695972,1.148658476,10.62029584,1.242988387,5.936502771,1.001910417,5.538091637,2.33744156,3.569385527,0.910244792,13.17456158,1.589807061,0.036973308,2.143545574,1.514385169,1.381971489,25.96171953
American Samoa,ASM,2012,4.913737392,151.6591208,93.98559579,1228.783382,3.097475238,311.3602284,40.31378025,18.04602054,13.75391319,5.326721783,1.828714582,1.757914463,12.92345197,1.120424323,10.59074557,1.224553357,6.258467313,0.978045685,5.532808173,2.315597143,3.57636507,0.90188177,12.97194518,1.60038506,0.039828135,2.205559293,1.446296695,1.320798497,25.89219737
American Samoa,ASM,2013,4.903306122,152.2207386,96.76940364,1227.288466,3.101957103,313.5467183,40.60661332,18.02664012,14.2394628,5.490844415,1.858347239,1.798957984,12.63736126,1.095789748,10.55342571,1.200505617,6.642877229,0.947632809,5.442239409,2.268543904,3.626258945,0.902650213,13.00523019,1.561814718,0.040542224,2.163828587,1.399995895,1.286160627,26.00186749
American Samoa,ASM,2014,4.924097626,151.7955852,98.82490371,1221.846085,3.087191498,312.9530593,40.24696846,18.42603934,14.38344054,5.539112811,1.881857733,1.781254193,12.59517826,1.068938318,10.3832444,1.204559963,6.752253895,0.885833155,5.275245178,2.347910596,3.605967848,0.90767162,12.86187355,1.509166127,0.044068048,2.109918927,1.370767747,1.271547014,25.72168113
American Samoa,ASM,2015,4.892213253,152.4302189,101.5103673,1224.567205,3.064971714,314.7649826,40.07514182,18.57867764,14.56749967,5.562475777,1.905578936,1.809780125,12.81257061,1.047689683,10.19942568,1.19600609,6.804890576,0.9296757,5.247307928,2.374049268,3.598151274,0.915678535,13.17817919,1.535384469,0.041307853,2.09102605,1.437960471,1.320174533,25.69524565
American Samoa,ASM,2016,4.90957109,151.7328609,103.5631386,1216.814507,3.078047569,314.0977669,39.52271854,18.7103692,14.46251766,5.518626646,1.897667616,1.790958341,12.71255472,1.048842348,10.15856482,1.194949104,6.753664359,0.921351067,5.225857715,2.363297603,3.567968239,0.917233038,13.00493878,1.524237195,0.041071075,2.077742611,1.414872052,1.31753655,25.49258416
American Samoa,ASM,2017,4.907606407,151.2016852,105.7350995,1210.731821,3.090378494,314.1908604,38.96027101,18.80295646,14.39307938,5.49327887,1.893898309,1.780279763,12.66267397,1.046286804,10.10488903,1.191175623,6.7095405,0.9173687,5.198150113,2.355771931,3.542300712,0.918321065,12.90468962,1.515359247,0.040734218,2.062562304,1.405893067,1.320165923,25.33335992
Andean Latin America,,1990,12.59566109,119.8021788,67.11832499,988.3656212,7.501405121,271.9324692,25.7246564,9.049096371,5.515130045,2.210725616,1.271549281,1.334181471,7.207239475,5.249347659,6.972865843,1.444224951,0.809569774,0.776130815,2.627413579,1.654073147,9.539158315,1.5961045,26.68561804,0.203384509,0.069558061,1.377056519,2.128709706,0.937016083,11.60221921
Andean Latin America,,1991,12.37787156,119.1914895,67.3936172,989.2326399,7.617662045,270.8666895,25.19770313,9.237377864,5.534380567,2.229389457,1.28198083,1.320170835,7.164560895,5.237671508,6.995242315,1.413972663,0.824124939,0.77583219,2.597704241,1.642791023,9.425731482,1.596826109,26.34209968,0.199507356,0.068644761,1.360389496,2.087918545,0.946068846,11.4352085
Andean Latin America,,1992,12.06945954,122.9322059,70.15066225,1020.609139,7.603593055,279.359962,26.12242825,9.365228456,5.77775894,2.333061951,1.336219147,1.338112268,7.414138632,5.315757868,7.289145519,1.457404153,0.865385167,0.809436892,2.64603877,1.675978055,9.789244264,1.67519033,27.25867256,0.20642926,0.071035172,1.418982262,2.143935498,0.966805344,11.96006591
Andean Latin America,,1993,11.70524328,123.9544556,71.43025975,1033.660906,7.471512367,280.2391946,26.4906316,9.418370114,5.847567321,2.415287569,1.373066094,1.344854826,7.495627303,5.274068673,7.425825057,1.469554067,0.893321534,0.820714024,2.606221951,1.677080855,9.778914302,1.71722581,27.4748272,0.208673827,0.073679227,1.432143549,2.143647744,0.97605529,12.18594643
Andean Latin America,,1994,11.27087731,123.9599319,72.20681559,1036.984355,7.327207183,278.9976034,26.53786369,9.559905941,5.966279879,2.503340504,1.411574919,1.349126002,7.484457959,5.248664809,7.559051529,1.437500074,0.935229652,0.833470776,2.564242915,1.66955191,9.717787445,1.758268383,27.04527741,0.208075943,0.074561499,1.440749947,2.088543322,0.990011995,12.1399776
Andean Latin America,,1995,10.93824475,124.8324523,73.51021138,1042.188981,7.052274114,281.8018299,26.53624397,9.648089832,6.078320767,2.627562882,1.462413173,1.352277398,7.517456182,5.201417636,7.73783258,1.432570164,0.978363021,0.85708394,2.498756799,1.672488097,9.701629388,1.792603696,27.13180097,0.208728397,0.079543495,1.456496573,2.053912981,0.999853029,12.33706174
